ID,Net_Income_to_Total_Assets,ROA_before_interest_percent_after_tax,Net_profit_before_tax_to_Paid_in_capital,Net_Income_to_Stockholders_Equity,Operating_profit_Paid_in_capital,Total_Asset_Turnover,Total_expense_to_Assets
id_5561,0.808301899,0.553314435,0.179058895,0.840952445,0.107072484,0.113943028,0.023490408
id_0102,0.804306892,0.549607501,0.172422894,0.840877346,0.092302181,0.043478261,0.023493047
id_1570,0.8075283,0.553750545,0.194042682,0.841939928,0.130742424,0.326836582,0.023500322
id_2590,0.75306088,0.500490624,0.156677475,0.83468148,0.085967398,0.032983508,0.023502229
id_2508,0.76255017,0.478685129,0.160493175,0.838240471,0.093262983,0.065967016,0.023517812
id_1888,0.799578713,0.538323157,0.170288817,0.840308602,0.093629391,0.07946027,0.023527222
id_0712,0.800304471,0.548898823,0.177769399,0.840490445,0.116696794,0.088455772,0.023527655
id_0021,0.804639012,0.545573485,0.17520549,0.840638613,0.101169248,0.053973013,0.023529483
id_1589,0.798667996,0.540340166,0.171171103,0.840211315,0.099288355,0.07946027,0.023531589
id_1678,0.805849734,0.555440471,0.180951663,0.841516652,0.111485661,0.170914543,0.023544915
id_1958,0.824948592,0.585586568,0.192511877,0.842143581,0.117869298,0.301349325,0.02355202
id_3290,0.841028094,0.619494113,0.190415504,0.842700499,0.114986891,0.404797601,0.023555936
id_0376,0.769159788,0.488552115,0.155923384,0.837615353,0.084892602,0.188905547,0.023556289
id_4380,0.796383185,0.534507196,0.169187844,0.840064589,0.092391747,0.050974513,0.023559781
id_1427,0.855278056,0.669319669,0.241414675,0.844287335,0.167603042,0.220389805,0.023559847
id_1653,0.781552144,0.507795464,0.161284971,0.83882715,0.093889947,0.157421289,0.023566797
id_2602,0.851488554,0.638028783,0.225473192,0.84448659,0.156977218,0.172413793,0.023567006
id_6666,0.796614643,0.533035325,0.169195385,0.840090821,0.098628821,0.100449775,0.023571034
id_5625,0.825841326,0.585150458,0.183922781,0.841910501,0.104727474,0.124437781,0.023578273
id_0646,0.79209184,0.535324902,0.167702285,0.839630215,0.104369209,0.083958021,0.023589392
id_1691,0.774923012,0.486371566,0.162680039,0.838954713,0.087302751,0.058470765,0.023594339
id_1682,0.830977103,0.605429568,0.201500641,0.843188786,0.127575032,0.52173913,0.023607202
id_2459,0.755149246,0.471543829,0.161179398,0.836822,0.087807579,0.023988006,0.023608828
id_6231,0.851024378,0.632032272,0.21931981,0.8432755,0.11178693,0.110944528,0.023610623
id_1928,0.816211124,0.56607065,0.178432999,0.841071377,0.099329067,0.076461769,0.023624346
id_1882,0.808895292,0.559692543,0.182799186,0.84152059,0.115882554,0.338830585,0.023629645
id_3251,0.767770769,0.486153511,0.159128271,0.838686544,0.083589819,0.008995502,0.02363558
id_4012,0.848567774,0.645442652,0.205776337,0.844621279,0.133038579,0.536731634,0.023640169
id_4586,0.799476303,0.539140863,0.17147274,0.840429174,0.099019656,0.307346327,0.023652881
id_5035,0.840251229,0.610063236,0.195279391,0.843220003,0.119961894,0.170914543,0.023653357
id_2817,0.772612938,0.497982992,0.153781766,0.837517583,0.092285896,0.037481259,0.023654186
id_3962,0.786689378,0.516354121,0.16218988,0.838566894,0.087718013,0.15892054,0.023658503
id_1559,0.798620183,0.53952246,0.171691426,0.840315035,0.096951488,0.172413793,0.023666247
id_5132,0.782499154,0.512810728,0.16243873,0.83876816,0.091772925,0.100449775,0.023666936
id_3040,0.82998659,0.598942433,0.212555614,0.843080909,0.138249711,0.211394303,0.023674715
id_5291,0.829715953,0.598397296,0.205934696,0.843256648,0.127485466,0.194902549,0.023682231
id_6372,0.806732607,0.55353249,0.176585476,0.840958935,0.101999772,0.313343328,0.023699224
id_4485,0.838969973,0.604611862,0.193220722,0.842577257,0.113651538,0.197901049,0.023700421
id_2980,0.809557149,0.5539686,0.175529749,0.840829265,0.102463888,0.142428786,0.023713232
id_2731,0.819280018,0.585532054,0.185890958,0.842014798,0.114254075,0.128935532,0.023713434
id_5378,0.844459822,0.614969472,0.195143654,0.842989638,0.125547576,0.142428786,0.023728339
id_2418,0.785677711,0.509703445,0.166035744,0.839301556,0.09083655,0.035982009,0.023728488
id_4234,0.851030246,0.624727431,0.193808913,0.84305745,0.119668767,0.140929535,0.023734407
id_1086,0.771127654,0.492586132,0.160508257,0.838335553,0.083223411,0.04197901,0.023745778
id_1644,0.82194254,0.582206716,0.188213559,0.842517158,0.117690166,0.214392804,0.023748474
id_5073,0.810718188,0.560346707,0.179096599,0.841401027,0.104979888,0.206896552,0.02375087
id_1581,0.778579831,0.501253816,0.16277053,0.839111234,0.098653248,0.074962519,0.023754947
id_5328,0.822024936,0.567815089,0.181223136,0.842300232,0.115491719,0.136431784,0.023755772
id_0474,0.81391114,0.562799826,0.181441822,0.841175608,0.110589998,0.077961019,0.023769959
id_0077,0.809426008,0.564816834,0.180295604,0.841654699,0.113276988,0.172413793,0.023770793
id_4845,0.824517897,0.589184474,0.195995777,0.842342327,0.127412184,0.100449775,0.02377368
id_5772,0.824647827,0.580135194,0.182429681,0.841826472,0.101893921,0.134932534,0.023783758
id_0971,0.815690361,0.567433493,0.19178795,0.841640268,0.118414839,0.103448276,0.02378376
id_4861,0.834310736,0.605102486,0.200633436,0.842645112,0.132843161,0.148425787,0.023788989
id_6047,0.819620991,0.577573048,0.192187618,0.842162688,0.106526943,0.113943028,0.023789156
id_4025,0.798507894,0.536851287,0.17064324,0.840237557,0.098343837,0.11994003,0.023792158
id_5446,0.843361307,0.618948975,0.212314305,0.843535676,0.134056378,0.163418291,0.023804962
id_0807,0.809784487,0.557130397,0.182165749,0.841242644,0.100281727,0.145427286,0.023816327
id_5221,0.797584038,0.53821413,0.16964784,0.840210183,0.101641507,0.070464768,0.023822153
id_4283,0.817736279,0.569505015,0.181064776,0.841231318,0.106168678,0.136431784,0.023831072
id_5524,0.807363184,0.551624509,0.177497926,0.840835066,0.109197648,0.088455772,0.02383833
id_0700,0.830709475,0.608046228,0.191116809,0.843025146,0.12389467,0.125937031,0.023842914
id_1342,0.810897996,0.560728304,0.181298545,0.841484794,0.101258814,0.176911544,0.023848657
id_3256,0.7725266,0.499400349,0.150712616,0.837842698,0.084159786,0.071964018,0.023857209
id_6403,0.814420661,0.574302224,0.184714577,0.841658195,0.107113196,0.740629685,0.023867907
id_2616,0.827867202,0.586676843,0.190121409,0.842277555,0.100363151,0.139430285,0.023873101
id_0408,0.806483292,0.549662015,0.172520926,0.840715681,0.095624277,0.125937031,0.023875261
id_6456,0.797761245,0.535597471,0.17064324,0.840206149,0.101144821,0.106446777,0.02387975
id_1398,0.823851249,0.584496293,0.18142674,0.841639555,0.107259759,0.233883058,0.023888186
id_1123,0.77269431,0.493785434,0.158743684,0.838559569,0.097635449,0.08095952,0.023898332
id_5136,0.873390928,0.671609246,0.22006636,0.844651965,0.14854984,0.235382309,0.023925581
id_5164,0.91848664,0.790558221,0.634748511,0.848758452,0.590567851,0.296851574,0.02392695
id_0789,0.847457724,0.640209333,0.192376141,0.844815992,0.1198479,0.130434783,0.023927054
id_2009,0.812645418,0.561600523,0.178093658,0.841093184,0.097057339,0.113943028,0.023936553
id_5245,0.810658707,0.556694287,0.176087776,0.840949169,0.097985572,0.110944528,0.023942949
id_0893,0.822234834,0.581007414,0.197390845,0.842378828,0.116232677,0.109445277,0.023947321
id_5384,0.855788363,0.646478413,0.223482392,0.844317504,0.144315795,0.247376312,0.023948301
id_4327,0.801558657,0.547535979,0.180687731,0.841156023,0.099793183,0.55922039,0.023951121
id_6079,0.816220649,0.568632795,0.181125104,0.841719464,0.107414464,0.196401799,0.023955539
id_4497,0.821411581,0.578063672,0.183146067,0.841926538,0.101364665,0.215892054,0.023960144
id_3955,0.834782753,0.600359791,0.218226378,0.842171944,0.148810396,0.085457271,0.023971056
id_3041,0.811608062,0.561382468,0.182474926,0.841427373,0.098417119,0.133433283,0.023986329
id_5971,0.814230444,0.566016136,0.184186713,0.841368579,0.106225675,0.166416792,0.023988328
id_6366,0.813337263,0.581225469,0.190762386,0.841710504,0.122510463,0.653673163,0.02400099
id_2781,0.852418689,0.632795464,0.19991705,0.84323444,0.125677854,0.100449775,0.024034368
id_1470,0.827475516,0.604066725,0.212163487,0.844062008,0.10927093,0.304347826,0.024035286
id_6751,0.829519465,0.594799389,0.188914863,0.842578691,0.102447604,0.181409295,0.024050415
id_1248,0.777992055,0.516408635,0.161066285,0.838190457,0.092481313,0.113943028,0.024051312
id_0968,0.818733259,0.577082425,0.186041777,0.841889951,0.108130995,0.148425787,0.024062546
id_6344,0.79482005,0.531836023,0.169172762,0.839952641,0.095103164,0.236881559,0.024065539
id_6272,0.821482562,0.571849106,0.188530277,0.842169766,0.111404237,0.116941529,0.024065545
id_3394,0.712156547,0.387265591,0.152590302,0.834375908,0.078907942,0.04197901,0.024070244
id_0574,0.816948745,0.569014392,0.179307745,0.841376458,0.106445519,0.082458771,0.024079046
id_2567,0.790715341,0.534343655,0.166314758,0.839300495,0.096723501,0.065967016,0.024087923
id_5980,0.799942976,0.537996075,0.170794058,0.840265664,0.103050141,0.092953523,0.024092292
id_0112,0.804214862,0.549171391,0.173101576,0.840668588,0.100534141,0.134932534,0.024101141
id_6377,0.818677461,0.576210205,0.191071563,0.842277358,0.111738075,0.499250375,0.024112013
id_6803,0.837614873,0.604938945,0.217321469,0.843094383,0.131866074,0.15892054,0.024113385
id_5428,0.822437856,0.579153947,0.181607722,0.841753772,0.101144821,0.115442279,0.024114304
id_2960,0.840451023,0.601450065,0.196214463,0.842854586,0.124953181,0.125937031,0.024122711
id_3003,0.76770662,0.495148277,0.157401403,0.837393583,0.089900174,0.046476762,0.024126725
id_6713,0.831723922,0.591692106,0.213173969,0.842972053,0.138355562,0.196401799,0.024128327
id_6676,0.790198259,0.521750981,0.165289194,0.839716684,0.094777468,0.055472264,0.024143712
id_3784,0.80631769,0.548898823,0.17065078,0.84059782,0.09866139,0.103448276,0.024155067
id_0004,0.739554525,0.451264719,0.147560516,0.834697107,0.077727295,0.089955022,0.02416107
id_2558,0.797190969,0.53281727,0.169557349,0.840110898,0.09502174,0.106446777,0.024162983
id_5872,0.798949105,0.538486699,0.174602217,0.840351513,0.100876122,0.223388306,0.024163254
id_5577,0.883584204,0.707533799,0.286833572,0.846598137,0.218851271,0.268365817,0.024164966
id_3234,0.859830123,0.705625818,0.225465651,0.843326288,0.161773088,0.193403298,0.024165037
id_4730,0.812859363,0.560946358,0.18101199,0.841460694,0.110500432,0.085457271,0.02416786
id_5585,0.856936811,0.652747492,0.208596637,0.844217166,0.13501718,0.169415292,0.02417137
id_0637,0.81336449,0.577027911,0.197933791,0.842196365,0.140171316,0.127436282,0.024171609
id_1984,0.816327402,0.572285216,0.180303145,0.841594338,0.102879151,0.262368816,0.024176842
id_1735,0.849317337,0.632959006,0.216348692,0.843782251,0.140155031,0.233883058,0.02418358
id_4404,0.801963831,0.549498474,0.172536008,0.841060335,0.099719902,0.484257871,0.024192636
id_4781,0.830554968,0.594472307,0.192670236,0.843108348,0.111062257,0.188905547,0.024197583
id_0625,0.811329773,0.560619276,0.178304804,0.841105988,0.10430407,0.082458771,0.024198631
id_1252,0.780164179,0.505287833,0.162378403,0.838984208,0.096389662,0.07946027,0.024198851
id_4533,0.771123917,0.46936328,0.152228339,0.837950996,0.078012279,0.016491754,0.024204035
id_4393,0.814578715,0.565307457,0.196478395,0.84182408,0.112698878,0.295352324,0.024211164
id_3475,0.844188848,0.611971217,0.200784255,0.842476872,0.128421841,0.04197901,0.024215403
id_3044,0.819649692,0.582370257,0.198107232,0.843121057,0.127322618,0.203898051,0.024220497
id_5643,0.825634908,0.583406018,0.19088304,0.842101406,0.117730878,0.143928036,0.024221363
id_6290,0.809677113,0.554241169,0.181652967,0.841067856,0.107463319,0.205397301,0.02422302
id_5496,0.853456792,0.636011775,0.23158887,0.844773463,0.16426466,0.290854573,0.024232303
id_3033,0.814591311,0.56432621,0.179556595,0.841217753,0.107398179,0.149925037,0.024233918
id_2526,0.796151207,0.537287396,0.169014403,0.840056988,0.097032912,0.022488756,0.024236354
id_4704,0.774238026,0.497982992,0.15157228,0.838595284,0.084062078,0.034482759,0.024237806
id_0721,0.801267386,0.545409943,0.173154362,0.840515732,0.099573339,0.11844078,0.024238245
id_0523,0.806411614,0.550261666,0.174737953,0.840724925,0.103579396,0.068965517,0.024240493
id_1237,0.801484555,0.556476232,0.173244853,0.841080039,0.095738271,0.148425787,0.024241957
id_4384,0.815757783,0.572176188,0.192474172,0.842969805,0.069544189,0.232383808,0.024242295
id_2987,0.794455519,0.537014828,0.167973758,0.839922885,0.075903399,0.12143928,0.024245524
id_5342,0.800598727,0.540721762,0.17048488,0.840510033,0.104768186,0.130434783,0.024246558
id_5747,0.814414899,0.563617532,0.179790363,0.841600666,0.095811552,0.256371814,0.024269396
id_4331,0.872023457,0.68523768,0.215111983,0.844928155,0.098547397,0.089955022,0.02427517
id_3592,0.814149904,0.573866114,0.186245381,0.842286531,0.110028173,0.808095952,0.0242789
id_5189,0.830511017,0.596325774,0.214636905,0.842239758,0.136425815,0.23988006,0.024280802
id_6367,0.812594582,0.55849324,0.178734635,0.841294933,0.100794698,0.341829085,0.024282036
id_5175,0.797063869,0.534016572,0.169180303,0.840108719,0.082751152,0.113943028,0.024285444
id_2913,0.816981585,0.582751853,0.191591886,0.842593575,0.120995978,0.16041979,0.024287175
id_0142,0.833022416,0.59583515,0.194472513,0.842285933,0.123772534,0.259370315,0.024288588
id_5862,0.846189386,0.618458352,0.192926627,0.842841118,0.115312587,0.107946027,0.024289103
id_1228,0.792119008,0.535106847,0.170024885,0.839729687,0.110476004,0.089955022,0.024295904
id_6437,0.822730448,0.581279983,0.18972174,0.842559767,0.117250476,0.184407796,0.024298945
id_0706,0.815360191,0.578009158,0.198665259,0.842320716,0.134333219,0.11994003,0.024309965
id_3112,0.796026318,0.532163105,0.168961617,0.840044721,0.094337779,0.050974513,0.02431995
id_5200,0.895351641,0.735608373,0.214327728,0.845442339,0.141856792,0.227886057,0.024323952
id_5594,0.827705658,0.589893153,0.192609909,0.84227202,0.120987835,0.107946027,0.024326768
id_1347,0.79215075,0.527311382,0.167242289,0.839801153,0.097896005,0.071964018,0.024334284
id_0826,0.800501059,0.543556476,0.17130684,0.84048828,0.099329067,0.073463268,0.024339285
id_6720,0.802682773,0.54273877,0.170002262,0.840438392,0.095152018,0.124437781,0.024355866
id_0084,0.800260527,0.541593982,0.171020285,0.840416734,0.098710245,0.263868066,0.024362035
id_5854,0.833412542,0.598615351,0.197451173,0.842709098,0.113358412,0.149925037,0.024365081
id_3055,0.813045349,0.564053642,0.182829349,0.841780743,0.109726904,0.203898051,0.024367208
id_5645,0.830254349,0.59845181,0.208732373,0.842785031,0.125042748,0.092953523,0.02438896
id_2439,0.866912493,0.658634976,0.181750999,0.843727762,0.095420718,0.133433283,0.024400814
id_2827,0.841772342,0.613824684,0.200098032,0.842922704,0.122681453,0.139430285,0.024403965
id_1012,0.814600052,0.565689054,0.181600181,0.841651094,0.10791115,0.124437781,0.024408139
id_5940,0.823453413,0.580625818,0.188741422,0.841735384,0.106136108,0.109445277,0.024415331
id_0535,0.799368233,0.537505451,0.169911771,0.840237536,0.092668588,0.034482759,0.024416388
id_0671,0.8039054,0.559256433,0.176464822,0.840970802,0.107210904,0.086956522,0.024419553
id_4346,0.87715827,0.680331444,0.231023301,0.844591311,0.154852053,0.173913043,0.024420496
id_6157,0.762550471,0.479611862,0.159083025,0.83815979,0.093238556,0.031484258,0.024425653
id_0733,0.790979934,0.527965547,0.166292135,0.839517523,0.094354064,0.062968516,0.024439066
id_0806,0.786909589,0.519025294,0.157733203,0.838869944,0.101250672,0.085457271,0.024447766
id_0865,0.823243303,0.579808112,0.187120127,0.842156741,0.114970606,0.098950525,0.024447775
id_4345,0.846550295,0.623364588,0.19809215,0.843392923,0.123658541,0.184407796,0.024461115
id_3272,0.853232469,0.640536415,0.202217027,0.843620359,0.133095575,0.304347826,0.024475545
id_2742,0.783821821,0.513846489,0.159897444,0.839055415,0.093637533,0.094452774,0.024476154
id_5456,0.844205315,0.614860445,0.198469195,0.842743746,0.113366554,0.100449775,0.024477799
id_4461,0.850902651,0.631323594,0.214116582,0.843287029,0.138974384,0.154422789,0.024479299
id_5029,0.734230411,0.439108155,0.150855893,0.835380597,0.074388913,0.064467766,0.024482717
id_3052,0.80497231,0.547645007,0.174398612,0.84092977,0.101218102,0.155922039,0.024483011
id_0014,0.794157853,0.533307894,0.167860644,0.839910497,0.095958116,0.145427286,0.024483556
id_4361,0.810922005,0.556258177,0.182912299,0.841167266,0.092660446,0.152923538,0.024483753
id_6177,0.806547131,0.551079372,0.177135963,0.840783757,0.100957546,0.149925037,0.024492445
id_5495,0.817918724,0.574847362,0.18698439,0.842534916,0.122819874,0.15892054,0.024495091
id_5626,0.857722618,0.649476668,0.206605837,0.84399157,0.12892667,0.163418291,0.024495337
id_5063,0.770036967,0.495366332,0.160183998,0.838108556,0.089973456,0.055472264,0.024503139
id_1396,0.822024988,0.587167466,0.217623105,0.844093292,0.154583354,0.310344828,0.024504474
id_5133,0.877572021,0.673680768,0.213573637,0.844484975,0.141189115,0.130434783,0.024515041
id_6205,0.820670448,0.570867859,0.1930322,0.841950683,0.121199538,0.323838081,0.024515779
id_2265,0.765391614,0.482882686,0.150282784,0.8363089,0.09063299,0.178410795,0.024516248
id_4695,0.788826558,0.521750981,0.164437071,0.839330395,0.097407462,0.148425787,0.024524572
id_0742,0.824729402,0.586404274,0.195942991,0.842668122,0.117136483,0.202398801,0.024545492
id_5318,0.824382162,0.596652857,0.188077822,0.842288678,0.118545117,0.268365817,0.024546635
id_4714,0.85515515,0.646478413,0.211364151,0.843648218,0.137793737,0.202398801,0.024550005
id_2736,0.747290354,0.453717837,0.146316266,0.885473369,0.072858143,0.055472264,0.024551872
id_6027,0.758581973,0.47257959,0.153751602,0.837597007,0.082767437,0.070464768,0.024555492
id_4244,0.810517753,0.557675534,0.183281804,0.841482519,0.111795072,0.28185907,0.02456029
id_4891,0.761559131,0.484954208,0.137108815,0.835301613,0.0756347,0.164917541,0.024561609
id_0904,0.789319605,0.523931531,0.165832139,0.839408803,0.096015112,0.064467766,0.024565698
id_5196,0.801686392,0.542030092,0.171050449,0.840429372,0.092790724,0.122938531,0.024567304
